hash_id,case,comment_anon,emojis_list,hashtags_list,language,is_brazilian,comment_length,theme_C1,theme_C2,theme_C3,theme_C4,theme_C5,theme_NA,theme_conf,character,char_conf,tone,tone_conf,classification_source,rule_id,coder_agreement,reviewer_used,kappa_reviewer_a,kappa_reviewer_b,human_reviewed
FERNANDA_TORRES_3432,Fernanda_Torres,Divaaaaa❤️❤️❤️❤️❤️,['❤️'],[],af,True,18,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3433,Fernanda_Torres,👏👏👏👏❤️🏆✨,"['🏆', '👏', '❤️', '✨']",[],,False,8,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3434,Fernanda_Torres,🇧🇷🔥🙌,"['🙌', '🇧🇷', '🔥']",[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3435,Fernanda_Torres,"Our queen, the one and only! 🏆",['🏆'],[],en,False,30,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3436,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3437,Fernanda_Torres,Inteligente talentosa engraçada. É ela!🇧🇷🏆✨,"['🇧🇷', '🏆', '✨']",[],pt,True,43,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3438,Fernanda_Torres,🏆👏❤️,"['🏆', '👏', '❤️']",[],,False,4,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3439,Fernanda_Torres,Orgulho nacional 🇧🇷🏆,"['🇧🇷', '🏆']",[],pt,True,20,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3440,Fernanda_Torres,Totalmente premiada!🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],pt,True,28,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3441,Fernanda_Torres,🇧🇷🇧🇷🇧🇷👏👏👏,"['🇧🇷', '👏']",[],,True,9,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3442,Fernanda_Torres,@user vai bater o recorde de audiência de todos os tempos pq o Brasil vai parar pra assistir á premiação só pra ver @user . Você é uma lenda para o nosso país! 🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],pt,True,191,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3443,Fernanda_Torres,Será que Hollywood está preparada para a micareta da @user ???🏆✨🇧🇷❤️,"['🇧🇷', '🏆', '❤️', '✨']",[],es,True,85,True,False,False,True,True,False,0.93,Afetivo,0.92,Positivo,0.93,llm_reviewer,,False,True,0.6153846153846154,1.0,False
FERNANDA_TORRES_3444,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3445,Fernanda_Torres,🇧🇷🏆🇧🇷🏆🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,9,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3446,Fernanda_Torres,✨🇧🇷✨🇧🇷✨🇧🇷✨,"['🇧🇷', '✨']",[],,True,10,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3447,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,22,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3448,Fernanda_Torres,Minha atriz preferida.,[],[],pt,True,22,True,False,False,False,False,False,0.86,Afetivo,0.94,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_3449,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3450,Fernanda_Torres,👏👏👏❤️,"['👏', '❤️']",[],,False,5,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3451,Fernanda_Torres,PERFEITA❤️👏,"['👏', '❤️']",[],ca,False,11,True,False,False,False,False,False,0.9,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3452,Fernanda_Torres,😍,['😍'],[],,False,1,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3453,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3454,Fernanda_Torres,Ela tá em tudoooooooooo,[],[],et,False,23,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3455,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,14,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3456,Fernanda_Torres,❤️🇧🇷,"['🇧🇷', '❤️']",[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3457,Fernanda_Torres,"From Seattle, WA: EVERYONE at the theaters to watch, incredible movie and actress 👏👏",['👏'],[],en,False,84,True,False,False,False,False,False,0.9,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3458,Fernanda_Torres,❤️‍🔥,['❤️\u200d🔥'],[],,False,4,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3459,Fernanda_Torres,QUEEN,[],[],,False,5,True,False,False,False,False,False,0.92,Afetivo,0.85,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3460,Fernanda_Torres,She deserves 🏆👏👏👏👏👏👏👏🇧🇷 and best movie 🎥,"['🎥', '🇧🇷', '🏆', '👏']",[],en,True,40,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3461,Fernanda_Torres,❤️❤️,['❤️'],[],,False,4,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_3462,Fernanda_Torres,🙌🙌🙌,['🙌'],[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3463,Fernanda_Torres,Já tirei meu uniforme do Brasil da gaveta! Contando os segundos para gritar: - Brasilllllllllllllll🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],pt,True,109,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3464,Fernanda_Torres,❤️🏆🇧🇷❤️❤️,"['🇧🇷', '🏆', '❤️']",[],,True,9,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3465,Fernanda_Torres,🇧🇷💚 🇧🇷💚,"['🇧🇷', '💚']",[],,True,7,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3466,Fernanda_Torres,A MAIOR ✨❤️,"['❤️', '✨']",[],pt,True,11,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3467,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,12,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3468,Fernanda_Torres,❤️❤️✨,"['❤️', '✨']",[],,False,5,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3469,Fernanda_Torres,The Best 🇧🇷🏆 @user ✨,"['🇧🇷', '🏆', '✨']",[],en,True,37,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3470,Fernanda_Torres,"nossa, mas toda vez que eu vejo essa foto me dá um negócio, mulher cabulosa demais 🔥",['🔥'],[],pt,True,84,True,False,False,False,False,False,0.9,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3471,Fernanda_Torres,🏆🏆🏆🏆🏆🏆,['🏆'],[],,False,6,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3472,Fernanda_Torres,👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🏆🏆🏆🏆🏆,"['🏆', '🇧🇷', '👏']",[],,True,23,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3473,Fernanda_Torres,🙌🙌🙌❤️❤️❤️❤️✨✨✨✨,"['🙌', '❤️', '✨']",[],,False,15,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3474,Fernanda_Torres,Perfect 🏆,['🏆'],[],,False,9,True,False,False,False,False,False,0.85,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3475,Fernanda_Torres,Maravilhosa ❤️🇧🇷,"['🇧🇷', '❤️']",[],pt,True,16,True,False,False,False,False,False,0.94,Afetivo,0.93,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_3476,Fernanda_Torres,Maravilhosa 😍🇧🇷,"['😍', '🇧🇷']",[],pt,True,15,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_3477,Fernanda_Torres,Falta pouco pra estatueta mais famosa do mundo vir morar no Rio de Janeiro @user ✨🏆🇧🇷❤️,"['🇧🇷', '🏆', '❤️', '✨']",[],pt,True,104,True,False,False,False,False,False,0.95,Afetivo,0.93,Positivo,0.94,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3478,Fernanda_Torres,Amoooooooo❤️❤️❤️🇧🇷,"['🇧🇷', '❤️']",[],so,True,18,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3479,Fernanda_Torres,❤️❤️❤️,['❤️'],[],,False,6,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_3480,Fernanda_Torres,👏👏👏🇧🇷🇧🇷🇧🇷,"['🇧🇷', '👏']",[],,True,9,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3481,Fernanda_Torres,"🇧🇷❤️🏆 Vai, Fernanda. O Brasil te ama 😍","['🇧🇷', '🏆', '❤️', '😍']",[],pt,True,38,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3482,Fernanda_Torres,❤️❤️❤️❤️❤️🙌,"['🙌', '❤️']",[],,False,11,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3483,Fernanda_Torres,"Vcs que estão emocionados com filme da Fernanda Torres, sugiro um filme sobre ditadura que eu vi hoje no YouTube. Acontece em uma audiência em que um acusado de dar um golpe é delator e é ameaçado pelo juiz, dizendo que se ele não falar a ""verdade"", o juiz vai mandar prender o pai dele, a esposa e a filha. Ele chora diante dessa tortura psicológica. É muito triste. Isso não acontece nem no Tribunal do crime do PCC. Só nas piores ditaduras. O juiz é conhecido como Xandão e o acusado, Mauro Cid.",[],[],pt,True,498,True,False,False,False,False,False,0.9,Afetivo,0.85,Negativo,0.9,human,,False,True,-0.25,0.5454545454545454,True
FERNANDA_TORRES_3484,Fernanda_Torres,Pfta 🇧🇷❤️🏆,"['🇧🇷', '🏆', '❤️']",[],sv,True,10,True,False,False,False,False,False,0.95,Afetivo,0.92,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3485,Fernanda_Torres,🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3486,Fernanda_Torres,Fantástica! Maravilhosa!🇧🇷🇧🇷🇧🇷🇧🇷🏆🏆🏆🏆,"['🇧🇷', '🏆']",[],pt,True,36,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3487,Fernanda_Torres,🇧🇷🏆👏,"['🇧🇷', '🏆', '👏']",[],,True,4,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3488,Fernanda_Torres,❤️,['❤️'],[],,False,2,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_3489,Fernanda_Torres,O mundo é delaaa,[],[],pt,True,16,False,False,False,False,False,True,0.65,Afetivo,0.75,Positivo,0.8,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3490,Fernanda_Torres,Poderosaaaa 👏👏👏👏👏,['👏'],[],fi,False,17,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3491,Fernanda_Torres,The best 🏆🏆🏆🏆,['🏆'],[],en,False,13,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3492,Fernanda_Torres,🏆 👏,"['🏆', '👏']",[],,True,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3493,Fernanda_Torres,Ma ra vi lho sa,[],[],sk,False,15,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3494,Fernanda_Torres,Ja ganhou??,[],[],pt,True,11,True,False,False,False,True,False,0.8,Cognitivo,0.85,Neutro,0.9,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3495,Fernanda_Torres,❤️🇧🇷👏👏,"['🇧🇷', '👏', '❤️']",[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3496,Fernanda_Torres,❤️❤️❤️❤️❤️❤️❤️,['❤️'],[],,False,14,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_3497,Fernanda_Torres,Go Fernanda Torres🏆🇧🇷✨👏🙌❤️,"['👏', '✨', '🙌', '🇧🇷', '🏆', '❤️']",[],pt,True,26,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3498,Fernanda_Torres,😍😍😍😍🇧🇷,"['😍', '🇧🇷']",[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3499,Fernanda_Torres,Torres 👏🏼🏆,"['👏🏼', '🏆']",[],en,False,10,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3500,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏👏❤️❤️❤️❤️❤️ a melhor . 😘😘😘😘,"['😘', '🇧🇷', '👏', '❤️']",[],,True,43,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.94,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3501,Fernanda_Torres,😍😍😍,['😍'],[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3502,Fernanda_Torres,Já ganhou 🇧🇷🏆,"['🇧🇷', '🏆']",[],cs,True,13,True,False,False,False,True,False,0.94,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3503,Fernanda_Torres,Brasileiros se preparando para o maior carnaval de todos os tempos! O Oscar da nossa querida @user ✨🏆🇧🇷❤️,"['🇧🇷', '🏆', '❤️', '✨']",[],pt,True,122,True,False,False,False,True,False,0.88,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_3504,Fernanda_Torres,Amazing interpretation🇧🇷🏆👏,"['🇧🇷', '🏆', '👏']",[],it,True,26,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3505,Fernanda_Torres,A melhor 👏👏❤️🇧🇷🇧🇷🏆🏆,"['🏆', '🇧🇷', '👏', '❤️']",[],pt,True,19,True,False,False,False,False,False,0.93,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3506,Fernanda_Torres,👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,['👏🏾'],[],,False,12,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3507,Fernanda_Torres,🇧🇷🏆 Nossa Rainha!!! Walter Salles ❤️🔥,"['🇧🇷', '🏆', '❤️', '🔥']",[],fi,True,37,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3508,Fernanda_Torres,❤️👏🇧🇷,"['🇧🇷', '👏', '❤️']",[],,True,5,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3509,Fernanda_Torres,👏❤️🇧🇷🏆,"['🏆', '🇧🇷', '👏', '❤️']",[],,True,6,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3510,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3511,Fernanda_Torres,🏆🏆🏆🏆,['🏆'],[],,False,4,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3512,Fernanda_Torres,Nosso amor❤️,['❤️'],[],pt,True,12,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3513,Fernanda_Torres,👏👏❤️🇧🇷🇧🇷🏆,"['🏆', '🇧🇷', '👏', '❤️']",[],,True,9,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3514,Fernanda_Torres,🔥🔥🔥🇧🇷🇧🇷🇧🇷,"['🔥', '🇧🇷']",[],,True,9,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3515,Fernanda_Torres,🇧🇷🏆 FERNANDA ✨✨✨,"['🇧🇷', '🏆', '✨']",[],sv,True,16,True,False,False,False,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3516,Fernanda_Torres,Maravilhosa demais 👏👏,['👏'],[],pt,True,21,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3517,Fernanda_Torres,👏👏👏👏👏,['👏'],[],,False,5,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_clap_fernanda,True,False,,,False
FERNANDA_TORRES_3518,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_3519,Fernanda_Torres,🇧🇷🇧🇷👏👏👏👏🏆🏆,"['🏆', '🇧🇷', '👏']",[],,True,10,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3520,Fernanda_Torres,Brilhante,[],[],,False,9,True,False,False,False,False,False,0.92,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3521,Fernanda_Torres,👏,['👏'],[],,False,1,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_clap_fernanda,True,False,,,False
FERNANDA_TORRES_3522,Fernanda_Torres,🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3523,Fernanda_Torres,🇧🇷😍🇧🇷😍🇧🇷😍,"['🇧🇷', '😍']",[],,True,9,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_3524,Fernanda_Torres,🏆🏆🏆,['🏆'],[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3525,Fernanda_Torres,🏆🏆🏆🇧🇷🇧🇷🇧🇷,"['🇧🇷', '🏆']",[],,True,9,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3526,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🏆🏆🏆,"['🇧🇷', '🏆']",[],,True,9,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3527,Fernanda_Torres,✨🏆🇧🇷😍,"['🇧🇷', '🏆', '😍', '✨']",[],,True,5,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3528,Fernanda_Torres,Wonderful,[],[],,False,9,True,False,False,False,False,False,0.85,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3529,Fernanda_Torres,TUDO NOSSO 🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],pt,True,17,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3530,Fernanda_Torres,FFFFFFFFFFFFFFF…🏆,['🏆'],[],cy,False,17,True,False,False,False,False,False,0.85,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3531,Fernanda_Torres,❤️❤️❤️😍,"['😍', '❤️']",[],,False,7,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_3532,Fernanda_Torres,🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3533,Fernanda_Torres,🇧🇷🏆✨,"['🇧🇷', '🏆', '✨']",[],,True,4,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3534,Fernanda_Torres,🏆🇧🇷❤️🔥,"['🇧🇷', '🏆', '❤️', '🔥']",[],,True,6,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3535,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🏆✨,"['🇧🇷', '🏆', '✨']",[],,True,24,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_3536,Fernanda_Torres,💚💛💚,"['💚', '💛']",[],,True,3,True,False,False,False,False,False,0.84,Afetivo,0.86,Positivo,0.84,rule,national_colors_fernanda,True,False,,,False
FERNANDA_TORRES_3537,Fernanda_Torres,A rainha,[],[],,False,8,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.91,llm_agreed,,True,False,,,False
FERNANDA_TORRES_3538,Fernanda_Torres,Já é nosso!!! 🏆🇧🇷,"['🇧🇷', '🏆']",[],pt,True,17,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_3539,Fernanda_Torres,A maioral 🇧🇷❤️,"['🇧🇷', '❤️']",[],pt,True,14,True,False,False,False,False,False,0.95,Afetivo,0.94,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_3540,Fernanda_Torres,🇧🇷🇧🇷🇧🇷😘,"['😘', '🇧🇷']",[],,True,7,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
